InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
547367,21812,GARLAND WITH HEARTS AND BELLS,1,3/22/2011 13:11,4.95,15437.0,United Kingdom
569556,23397,FOOT STOOL HOME SWEET HOME ,2,10/5/2011 8:50,9.95,14936.0,Channel Islands
575837,84519B,CARROT CHARLIE+LOLA COASTER SET,6,11/11/2011 11:37,1.25,12748.0,United Kingdom
563538,22993,SET OF 4 PANTRY JELLY MOULDS,5,8/17/2011 11:48,1.25,17841.0,United Kingdom
575486,23168,CLASSIC CAFE SUGAR DISPENSER,12,11/9/2011 17:07,1.25,14911.0,EIRE
560434,22167, OVAL WALL MIRROR DIAMANTE ,1,7/18/2011 15:56,8.29,,United Kingdom
542997,22891,TEA FOR ONE POLKADOT,1,2/2/2011 12:16,8.29,,United Kingdom
574834,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,11/7/2011 11:30,1.65,13139.0,United Kingdom
573137,22219,LOVEBIRD HANGING DECORATION WHITE ,4,10/27/2011 17:15,1.63,,United Kingdom
546007,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,3/8/2011 15:34,5.79,,United Kingdom
573509,23504,PLAYING CARDS JUBILEE UNION JACK,12,10/31/2011 12:21,1.25,16169.0,United Kingdom
577527,22310,IVORY KNITTED MUG COSY ,3,11/20/2011 13:40,1.65,17523.0,United Kingdom
552229,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,5/6/2011 15:40,0.83,,United Kingdom
537868,21213,PACK OF 72 SKULL CAKE CASES,24,12/8/2010 16:49,0.55,12433.0,Norway
552665,21078,SET/20 STRAWBERRY PAPER NAPKINS ,3,5/10/2011 15:05,2.46,,United Kingdom
544837,20897,VINTAGE NOTEBOOK PARIS DAYS,2,2/24/2011 10:29,2.95,15910.0,United Kingdom
580667,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,12/5/2011 14:19,0.85,15031.0,United Kingdom
546127,22318,FIVE HEART HANGING DECORATION,6,3/9/2011 14:57,2.95,17730.0,United Kingdom
544286,21624,VINTAGE UNION JACK DOORSTOP,2,2/17/2011 12:29,5.95,13151.0,United Kingdom
559051,84559A,3D SHEET OF DOG STICKERS,1,7/5/2011 16:47,0.79,,United Kingdom
558339,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,6/28/2011 13:55,1.65,16928.0,United Kingdom
563565,21843,RED RETROSPOT CAKE STAND,3,8/17/2011 14:22,10.95,17338.0,United Kingdom
578187,21306,SET/4 DAISY MIRROR MAGNETS,24,11/23/2011 11:40,0.29,14336.0,United Kingdom
564150,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/23/2011 12:30,0.85,14936.0,Channel Islands
546389,22840,ROUND CAKE TIN VINTAGE RED,2,3/11/2011 13:56,7.95,16801.0,United Kingdom
566912,23169,CLASSIC GLASS COOKIE JAR,6,9/15/2011 14:05,4.15,14367.0,United Kingdom
569222,22940,FELTCRAFT CHRISTMAS FAIRY,6,10/2/2011 13:46,4.25,15906.0,United Kingdom
570703,23245,SET OF 3 REGENCY CAKE TINS,4,10/12/2011 9:50,4.95,14911.0,EIRE
574826,20669,RED HEART LUGGAGE TAG,4,11/7/2011 10:58,1.25,15870.0,United Kingdom
568170,23506,MINI PLAYING CARDS SPACEBOY ,3,9/25/2011 13:08,0.42,16931.0,United Kingdom
577778,22630,DOLLY GIRL LUNCH BOX,1,11/21/2011 16:10,1.95,16549.0,United Kingdom
557222,21621,VINTAGE UNION JACK BUNTING,12,6/17/2011 13:14,8.5,14936.0,Channel Islands
573076,22950,36 DOILIES VINTAGE CHRISTMAS,24,10/27/2011 14:05,1.45,13488.0,United Kingdom
558614,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2,6/30/2011 15:56,4.13,,United Kingdom
576837,21892,TRADITIONAL WOODEN CATCH CUP GAME ,7,11/16/2011 15:16,2.46,,United Kingdom
580469,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,12/4/2011 12:32,2.95,14583.0,United Kingdom
538852,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,12/14/2010 13:33,4.95,17372.0,United Kingdom
550915,20803,SMALL PINK GLASS SUNDAE DISH,6,4/21/2011 13:30,0.39,13263.0,United Kingdom
579508,23162,REGENCY TEA STRAINER,1,11/29/2011 16:33,7.46,,United Kingdom
544191,22356,CHARLOTTE BAG PINK POLKADOT,10,2/16/2011 16:57,0.85,13089.0,United Kingdom
581217,22466,FAIRY TALE COTTAGE NIGHT LIGHT,4,12/8/2011 9:20,4.13,,United Kingdom
568134,23007, SPACEBOY BABY GIFT SET,1,9/23/2011 17:02,10.79,,United Kingdom
536557,22112,CHOCOLATE HOT WATER BOTTLE,2,12/1/2010 14:41,4.95,17841.0,United Kingdom
567126,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,9/16/2011 13:53,4.15,17238.0,United Kingdom
581219,21828,EIGHT PIECE SNAKE  SET,1,12/8/2011 9:28,2.46,,United Kingdom
538379,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,12/12/2010 11:26,1.25,17126.0,United Kingdom
580160,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,12/2/2011 10:47,9.95,12700.0,France
577160,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,11/18/2011 10:05,0.85,16134.0,United Kingdom
575298,22283,6 EGG HOUSE PAINTED WOOD,1,11/9/2011 12:29,7.95,17841.0,United Kingdom
571303,23204,CHARLOTTE BAG APPLES DESIGN,20,10/17/2011 9:36,0.85,13875.0,United Kingdom
548151,22745,POPPY'S PLAYHOUSE BEDROOM ,6,3/29/2011 12:57,2.1,13803.0,United Kingdom
553184,84991,60 TEATIME FAIRY CAKE CASES,1,5/15/2011 12:33,0.55,13232.0,United Kingdom
541258,22469,HEART OF WICKER SMALL,4,1/16/2011 15:30,1.65,13634.0,United Kingdom
558731,22082,RIBBON REEL STRIPES DESIGN ,10,7/1/2011 14:53,1.65,13285.0,United Kingdom
543097,21407,BROWN CHECK CAT DOORSTOP ,1,2/3/2011 11:41,8.29,,United Kingdom
576933,21889,WOODEN BOX OF DOMINOES,6,11/17/2011 11:29,1.25,15529.0,United Kingdom
577516,22360,GLASS JAR ENGLISH CONFECTIONERY,1,11/20/2011 13:08,2.95,16533.0,United Kingdom
574328,84692,BOX OF 24 COCKTAIL PARASOLS,50,11/4/2011 9:05,0.42,13081.0,United Kingdom
538518,21481,FAWN BLUE HOT WATER BOTTLE,4,12/12/2010 16:14,2.95,14505.0,United Kingdom
C552203,M,Manual,-1,5/6/2011 14:56,189.44,,United Kingdom
564475,23212,HEART WREATH DECORATION WITH BELL,72,8/25/2011 12:50,1.25,12500.0,Germany
539650,21915,RED  HARMONICA IN BOX ,8,12/20/2010 16:11,1.25,,United Kingdom
572194,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,6,10/21/2011 11:43,0.29,17832.0,United Kingdom
540692,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,1/11/2011 9:12,5.95,14320.0,United Kingdom
579512,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,11/29/2011 16:47,1.25,,United Kingdom
577609,22070,SMALL RED RETROSPOT MUG IN BOX ,6,11/21/2011 9:51,3.75,12349.0,Italy
562046,23194,GYMKHANA TREASURE BOOK BOX,8,8/2/2011 10:34,2.25,12378.0,Switzerland
574643,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,11/6/2011 11:25,2.95,17387.0,United Kingdom
543467,22904,CALENDAR PAPER CUT DESIGN,2,2/8/2011 14:35,5.79,,United Kingdom
560926,21829,DINOSAUR KEYRINGS ASSORTED,1,7/22/2011 9:20,0.42,,United Kingdom
560686,21967,PACK OF 12 SKULL TISSUES,24,7/20/2011 11:50,0.29,15632.0,United Kingdom
575212,23158,SET OF 5 LUCKY CAT MAGNETS ,12,11/9/2011 10:41,2.08,14108.0,United Kingdom
555568,21452,TOADSTOOL MONEY BOX,2,6/5/2011 15:25,2.95,17589.0,United Kingdom
553831,22436,12 COLOURED PARTY BALLOONS,20,5/19/2011 11:36,0.65,14442.0,Channel Islands
541530,22614,PACK OF 12 SPACEBOY TISSUES,24,1/19/2011 10:56,0.29,14769.0,United Kingdom
576840,21401,BLUE PUDDING SPOON,1,11/16/2011 15:23,0.42,,United Kingdom
580903,85231B,CINAMMON SET OF 9 T-LIGHTS,2,12/6/2011 12:56,0.85,14606.0,United Kingdom
567306,22179,SET 10 NIGHT OWL LIGHTS,24,9/19/2011 13:32,5.95,12752.0,Norway
578322,23313,VINTAGE CHRISTMAS BUNTING,5,11/23/2011 17:10,4.95,12948.0,United Kingdom
562708,21174,POTTERING IN THE SHED METAL SIGN,3,8/8/2011 14:15,2.08,17085.0,United Kingdom
557569,22492,MINI PAINT SET VINTAGE ,36,6/21/2011 10:46,0.65,12474.0,Germany
578335,22792,FLUTED ANTIQUE CANDLE HOLDER,12,11/24/2011 9:06,0.85,17481.0,United Kingdom
576672,23007, SPACEBOY BABY GIFT SET,6,11/16/2011 11:59,14.95,12731.0,France
566420,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,9/12/2011 13:50,2.95,16360.0,United Kingdom
550512,21272,SALLE DE BAIN HOOK,1,4/18/2011 16:31,1.25,18069.0,United Kingdom
574714,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5,11/6/2011 14:29,0.42,15427.0,United Kingdom
548185,21181,PLEASE ONE PERSON METAL SIGN,12,3/29/2011 14:58,2.1,15628.0,United Kingdom
568135,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,9/23/2011 17:04,0.61,,United Kingdom
578149,22960,JAM MAKING SET WITH JARS,4,11/23/2011 11:11,8.29,,United Kingdom
C548738,22302,COFFEE MUG PEARS  DESIGN,-6,4/4/2011 11:22,2.55,14711.0,United Kingdom
555549,23103,JINGLE BELL HEART DECORATION,4,6/5/2011 13:24,1.65,13637.0,United Kingdom
556298,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,6/10/2011 10:05,0.85,16581.0,United Kingdom
539453,84685,BEACH HUT KEY CABINET,1,12/17/2010 17:08,7.62,,United Kingdom
544196,22197,SMALL POPCORN HOLDER,24,2/17/2011 9:47,0.85,13327.0,United Kingdom
554109,22027,TEA PARTY BIRTHDAY CARD,12,5/22/2011 14:33,0.42,12682.0,France
578943,22699,ROSES REGENCY TEACUP AND SAUCER ,1,11/27/2011 13:35,2.95,15009.0,United Kingdom
570670,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,10/11/2011 14:39,1.25,14624.0,United Kingdom
562219,21872,GLAMOROUS  MUG,12,8/3/2011 14:14,1.25,15089.0,United Kingdom
555573,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,6/5/2011 15:46,3.75,15349.0,United Kingdom
538524,22602,CHRISTMAS RETROSPOT HEART WOOD,1,12/13/2010 9:35,1.66,,United Kingdom
578516,20668,DISCO BALL CHRISTMAS DECORATION,48,11/24/2011 13:53,0.12,14591.0,United Kingdom
564818,20724,RED RETROSPOT CHARLOTTE BAG,5,8/30/2011 12:10,1.63,,United Kingdom
577358,82580,BATHROOM METAL SIGN,2,11/18/2011 15:59,1.25,,United Kingdom
553542,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,5/17/2011 15:34,7.46,,United Kingdom
556932,84987,SET OF 36 TEATIME PAPER DOILIES,1,6/15/2011 15:41,2.92,,United Kingdom
575040,23108,SET OF 10 LED DOLLY LIGHTS,4,11/8/2011 11:58,6.25,13381.0,United Kingdom
560772,22628,PICNIC BOXES SET OF 3 RETROSPOT ,2,7/20/2011 16:12,4.13,,United Kingdom
561645,23171,REGENCY TEA PLATE GREEN ,48,7/28/2011 15:16,1.45,14911.0,EIRE
559507,22863,SOAP DISH BROCANTE,1,7/8/2011 15:22,2.95,15920.0,United Kingdom
545894,21564,PINK  HEART SHAPE LOVE BUCKET ,2,3/7/2011 17:04,2.95,16242.0,United Kingdom
560772,22268,DECORATION SITTING BUNNY,1,7/20/2011 16:12,0.63,,United Kingdom
558752,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,7/3/2011 11:40,1.65,16931.0,United Kingdom
554353,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,5/24/2011 9:10,8.15,14258.0,United Kingdom
576652,22906,12 MESSAGE CARDS WITH ENVELOPES,1,11/16/2011 10:39,1.65,17198.0,United Kingdom
563574,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,8/17/2011 15:05,4.95,15827.0,United Kingdom
563195,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,8/12/2011 16:36,8.29,,United Kingdom
559918,84819,DANISH ROSE ROUND SEWING BOX,3,7/13/2011 15:29,4.25,18225.0,United Kingdom
554511,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,5/24/2011 15:52,4.13,,United Kingdom
579508,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,11/29/2011 16:33,4.13,,United Kingdom
570246,22066,LOVE HEART TRINKET POT,2,10/9/2011 16:22,0.39,16921.0,United Kingdom
537794,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,12/8/2010 13:01,3.75,16713.0,United Kingdom
560368,22676,FRENCH BLUE METAL DOOR SIGN 1,2,7/18/2011 12:25,1.25,17841.0,United Kingdom
562792,82582,AREA PATROLLED METAL SIGN,3,8/9/2011 14:18,2.1,17634.0,United Kingdom
546553,21754,HOME BUILDING BLOCK WORD,3,3/15/2011 8:52,5.95,13499.0,United Kingdom
575656,23032,DRAWER KNOB CRACKLE GLAZE IVORY,18,11/10/2011 14:29,1.65,13319.0,United Kingdom
566195,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,9/9/2011 13:44,0.42,12433.0,Norway
543040,22988,SOLDIERS EGG CUP ,12,2/2/2011 17:06,1.25,17337.0,United Kingdom
574555,22694,WICKER STAR ,2,11/4/2011 15:29,2.1,16426.0,United Kingdom
579623,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,11/30/2011 12:15,2.55,16062.0,United Kingdom
548514,22379,RECYCLING BAG RETROSPOT ,1,3/31/2011 16:03,4.96,,United Kingdom
546017,21389,IVORY HANGING DECORATION  BIRD,12,3/8/2011 17:23,0.85,14507.0,United Kingdom
580272,22970,LONDON BUS COFFEE MUG,2,12/2/2011 12:52,2.55,15547.0,United Kingdom
559202,23203,JUMBO BAG DOILEY PATTERNS,10,7/7/2011 10:40,2.08,13583.0,United Kingdom
548194,23158,SET OF 5 LUCKY CAT MAGNETS ,1,3/29/2011 15:30,4.13,,United Kingdom
546392,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,3/11/2011 14:15,2.55,14587.0,United Kingdom
576259,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,11/14/2011 14:18,4.15,12957.0,United Kingdom
558461,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,6/29/2011 15:03,0.55,13263.0,United Kingdom
578149,23171,REGENCY TEA PLATE GREEN ,7,11/23/2011 11:11,3.29,,United Kingdom
550801,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,4/20/2011 15:04,11.95,17402.0,United Kingdom
555325,21328,BALLOONS  WRITING SET ,1,6/2/2011 11:02,3.29,,United Kingdom
566018,22348,TEA BAG PLATE RED RETROSPOT,4,9/8/2011 12:42,0.85,13137.0,United Kingdom
550288,23002,TRAVEL CARD WALLET SKULLS,4,4/15/2011 14:21,0.42,17367.0,United Kingdom
577077,23503,PLAYING CARDS KEEP CALM & CARRY ON,5,11/17/2011 15:16,1.25,17799.0,United Kingdom
570672,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,24,10/11/2011 14:52,0.85,12536.0,France
574714,23204,CHARLOTTE BAG APPLES DESIGN,2,11/6/2011 14:29,0.85,15427.0,United Kingdom
558475,90209B,GREEN ENAMEL+GLASS HAIR COMB,11,6/29/2011 15:58,2.07,,United Kingdom
578844,21931,JUMBO STORAGE BAG SUKI,1,11/25/2011 16:14,4.13,,United Kingdom
578366,22112,CHOCOLATE HOT WATER BOTTLE,3,11/24/2011 10:53,4.95,16173.0,United Kingdom
541422,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,1/17/2011 17:48,4.13,,United Kingdom
537238,22470,HEART OF WICKER LARGE,3,12/6/2010 10:03,2.95,16161.0,United Kingdom
566233,22467,GUMBALL COAT RACK,6,9/11/2011 11:04,2.55,12635.0,Germany
564754,20977,36 PENCILS TUBE WOODLAND,1,8/30/2011 10:29,2.46,,United Kingdom
575074,23203,JUMBO BAG VINTAGE DOILY ,3,11/8/2011 13:11,2.08,15356.0,United Kingdom
549425,21845,DAIRY MAID STRIPE MUG,6,4/8/2011 11:54,0.79,14030.0,United Kingdom
541495,22309,TEA COSY RED  STRIPE,1,1/18/2011 14:59,4.96,,United Kingdom
561600,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,7/28/2011 11:29,2.95,15861.0,United Kingdom
579412,22835,HOT WATER BOTTLE I AM SO POORLY,4,11/29/2011 12:47,4.95,14125.0,United Kingdom
570688,22946,WOODEN ADVENT CALENDAR CREAM,1,10/11/2011 16:29,16.63,,United Kingdom
546435,22128,PARTY CONES CANDY ASSORTED,12,3/14/2011 9:37,1.25,15671.0,United Kingdom
570648,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,10/11/2011 13:09,7.95,16086.0,United Kingdom
556728,22993,SET OF 4 PANTRY JELLY MOULDS,4,6/14/2011 11:36,1.25,15719.0,United Kingdom
567915,21244,BLUE POLKADOT PLATE ,8,9/22/2011 17:15,1.69,12579.0,France
546152,72140F,throw away,-5368,3/9/2011 17:25,0.0,,United Kingdom
544278,22419,LIPSTICK PEN RED,12,2/17/2011 12:01,0.42,15382.0,United Kingdom
566983,23084,Amazon,1,9/16/2011 10:16,0.0,,United Kingdom
562553,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,8/5/2011 16:34,4.13,,United Kingdom
562113,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,8/2/2011 16:11,5.79,,United Kingdom
551717,82552,WASHROOM METAL SIGN,1,5/3/2011 15:59,1.45,13263.0,United Kingdom
575504,23175,REGENCY MILK JUG PINK ,4,11/10/2011 10:29,3.25,14895.0,United Kingdom
563620,47567B,TEA TIME KITCHEN APRON,3,8/18/2011 10:06,5.95,13014.0,United Kingdom
539663,22634,CHILDS BREAKFAST SET SPACEBOY ,3,12/21/2010 10:26,9.95,17961.0,United Kingdom
564535,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,8/25/2011 15:10,0.65,18075.0,United Kingdom
547835,22499,WOODEN UNION JACK BUNTING,4,3/27/2011 10:18,5.95,15465.0,United Kingdom
558923,23173,REGENCY TEAPOT ROSES ,2,7/5/2011 10:06,9.95,16837.0,United Kingdom
557482,22386,JUMBO BAG PINK POLKADOT,1,6/20/2011 14:11,4.13,,United Kingdom
570465,22869,NUMBER TILE COTTAGE GARDEN 1,1,10/10/2011 16:02,4.13,,United Kingdom
571732,22470,HEART OF WICKER LARGE,6,10/19/2011 9:58,2.95,16298.0,United Kingdom
574023,23083,SET 6 PAPER TABLE LANTERN STARS ,36,11/2/2011 12:20,3.75,14390.0,United Kingdom
565129,22896,PEG BAG APPLES DESIGN,2,9/1/2011 12:41,2.55,15719.0,United Kingdom
566720,84692,BOX OF 24 COCKTAIL PARASOLS,1,9/14/2011 12:42,0.42,13634.0,United Kingdom
574170,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,11/3/2011 11:43,2.1,16221.0,United Kingdom
563928,22585,PACK OF 6 BIRDY GIFT TAGS,8,8/21/2011 15:17,1.25,17059.0,United Kingdom
558532,20685,DOORMAT RED RETROSPOT,1,6/30/2011 11:32,7.95,15039.0,United Kingdom
543461,22939,APRON APPLE DELIGHT,1,2/8/2011 13:35,10.79,,United Kingdom
559816,22760,"TRAY, BREAKFAST IN BED",1,7/12/2011 16:11,24.96,,United Kingdom
C562375,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,8/4/2011 14:46,0.55,14911.0,EIRE
572613,23026,DRAWER KNOB VINTAGE GLASS STAR,6,10/25/2011 11:28,2.08,15345.0,United Kingdom
545066,85202,HANGING WOOD AND FELT HEART,5,2/27/2011 14:44,0.42,13610.0,United Kingdom
569653,23077,DOUGHNUT LIP GLOSS ,40,10/5/2011 12:52,1.25,12451.0,Switzerland
576688,22186,RED STAR CARD HOLDER,6,11/16/2011 12:16,2.95,16717.0,United Kingdom
579297,23351,ROLL WRAP 50'S CHRISTMAS,13,11/29/2011 11:23,2.46,,United Kingdom
562928,21698,MOCK LOBSTER FRIDGE MAGNET,12,8/10/2011 15:29,0.39,15494.0,United Kingdom
556259,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,6/9/2011 17:53,3.75,12721.0,France
575576,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,11/10/2011 11:45,0.55,16025.0,United Kingdom
538799,20712,JUMBO BAG WOODLAND ANIMALS,10,12/14/2010 11:48,1.95,15039.0,United Kingdom
542123,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,1/25/2011 14:44,2.95,14299.0,United Kingdom
574671,82494L,WOODEN FRAME ANTIQUE WHITE ,1,11/6/2011 12:23,2.95,16744.0,United Kingdom
561218,21718,RED METAL BEACH SPADE ,1,7/25/2011 17:11,2.46,,United Kingdom
554261,23162,REGENCY TEA STRAINER,2,5/23/2011 12:32,3.75,16033.0,United Kingdom
580738,21169,YOU'RE CONFUSING ME METAL SIGN ,12,12/6/2011 9:06,1.69,17666.0,United Kingdom
579471,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,11/29/2011 15:08,3.29,,United Kingdom
567864,23512,EMBROIDERED RIBBON REEL ROSIE,12,9/22/2011 14:10,2.08,16236.0,United Kingdom
572076,22716,CARD CIRCUS PARADE,12,10/20/2011 14:01,0.42,13761.0,United Kingdom
563104,21385,IVORY HANGING DECORATION  HEART,24,8/12/2011 10:13,0.85,13888.0,United Kingdom
581492,22960,JAM MAKING SET WITH JARS,2,12/9/2011 10:03,8.29,,United Kingdom
550458,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,4/18/2011 13:13,8.29,,United Kingdom
550438,22430,ENAMEL WATERING CAN CREAM,4,4/18/2011 12:16,4.95,15265.0,United Kingdom
580982,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,12/6/2011 16:21,0.42,17861.0,United Kingdom
574755,21755,LOVE BUILDING BLOCK WORD,3,11/7/2011 9:28,6.25,13078.0,United Kingdom
550923,22457,NATURAL SLATE HEART CHALKBOARD ,6,4/21/2011 14:30,2.95,13748.0,United Kingdom
579470,21875,KINGS CHOICE MUG,1,11/29/2011 15:06,1.25,16549.0,United Kingdom
552514,15044C,PURPLE PAPER PARASOL,1,5/9/2011 16:30,5.79,,United Kingdom
564312,85099B,JUMBO BAG RED RETROSPOT,300,8/24/2011 12:52,1.79,15769.0,United Kingdom
562843,21917,SET 12 KIDS  WHITE CHALK STICKS,1,8/9/2011 17:37,0.83,,United Kingdom
556013,21662,,-17,6/8/2011 11:46,0.0,,United Kingdom
540821,22381,TOY TIDY PINK POLKADOT,1,1/11/2011 13:16,4.21,,United Kingdom
542627,22714,CARD BIRTHDAY COWBOY,12,1/31/2011 9:51,0.42,14426.0,United Kingdom
558873,21704,BAG 250g SWIRLY MARBLES,48,7/4/2011 13:28,0.85,15290.0,United Kingdom
540468,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,1/7/2011 13:55,3.36,,United Kingdom
540268,82552,WASHROOM METAL SIGN,12,1/6/2011 11:25,1.45,13458.0,United Kingdom
571846,22694,WICKER STAR ,1,10/19/2011 12:35,2.1,17841.0,United Kingdom
562433,22896,PEG BAG APPLES DESIGN,6,8/4/2011 17:40,2.55,17677.0,United Kingdom
556814,23140,TRIPLE WIRE HOOK IVORY HEART,4,6/15/2011 8:34,4.15,14852.0,United Kingdom
553141,22727,ALARM CLOCK BAKELIKE RED ,1,5/13/2011 13:01,3.75,15907.0,United Kingdom
538255,22796,PHOTO FRAME 3 CLASSIC HANGING,4,12/10/2010 12:33,9.95,14911.0,EIRE
536977,22696,WICKER WREATH LARGE,3,12/3/2010 14:18,1.95,17954.0,United Kingdom
565150,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,9/1/2011 14:26,1.85,14298.0,United Kingdom
563211,48194,DOORMAT HEARTS,2,8/14/2011 12:33,7.95,17049.0,United Kingdom
543001,21116,OWL DOORSTOP,3,2/2/2011 12:26,4.95,14127.0,United Kingdom
560434,22329,ROUND CONTAINER SET OF 5 RETROSPOT,6,7/18/2011 15:56,1.63,,United Kingdom
574017,23322,LARGE WHITE HEART OF WICKER,6,11/2/2011 12:04,2.95,16014.0,United Kingdom
542908,22110,BIRD HOUSE HOT WATER BOTTLE,2,2/1/2011 15:24,2.55,13110.0,United Kingdom
548894,22178,VICTORIAN GLASS HANGING T-LIGHT,14,4/4/2011 16:01,2.46,,United Kingdom
580677,84978,HANGING HEART JAR T-LIGHT HOLDER,6,12/5/2011 14:40,1.25,16200.0,United Kingdom
571931,84949,SILVER HANGING T-LIGHT HOLDER,2,10/19/2011 16:59,3.29,,United Kingdom
563505,21165,BEWARE OF THE CAT METAL SIGN ,12,8/17/2011 9:45,1.69,17865.0,United Kingdom
556469,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,6/12/2011 11:37,0.85,12516.0,Germany
540566,22966,GINGERBREAD MAN COOKIE CUTTER,2,1/10/2011 10:58,1.25,17811.0,United Kingdom
574356,20719,WOODLAND CHARLOTTE BAG,40,11/4/2011 10:48,2.46,,United Kingdom
543554,20685,DOORMAT RED RETROSPOT,10,2/10/2011 10:17,6.75,14733.0,United Kingdom
575886,21355,TOAST ITS - I LOVE YOU ,1,11/11/2011 13:57,1.25,12517.0,Germany
539256,21754,HOME BUILDING BLOCK WORD,6,12/16/2010 14:27,5.95,15601.0,United Kingdom
574909,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,11/7/2011 15:40,3.25,13673.0,United Kingdom
564758,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,8/30/2011 10:39,3.29,,United Kingdom
552318,23298,SPOTTY BUNTING,2,5/8/2011 16:13,4.95,17231.0,United Kingdom
C541961,22768,FAMILY PHOTO FRAME CORNICE,-1,1/24/2011 12:58,9.95,17799.0,United Kingdom
543013,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2/2/2011 13:35,1.63,,United Kingdom
543196,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2/4/2011 12:29,0.85,13309.0,United Kingdom
579508,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,11/29/2011 16:33,6.63,,United Kingdom
555202,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,6/1/2011 12:11,0.65,16813.0,United Kingdom
571214,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,10/14/2011 12:56,4.25,14390.0,United Kingdom
538307,21205,MULTICOLOUR 3D BALLS GARLAND,1,12/10/2010 13:27,2.55,14667.0,United Kingdom
571032,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,10/13/2011 12:38,4.95,13827.0,United Kingdom
549646,21888,BINGO SET,4,4/11/2011 11:51,3.75,12982.0,United Kingdom
576593,23109,PACK OF SIX LED TEA LIGHTS,4,11/15/2011 14:48,2.89,15720.0,United Kingdom
553389,23171,REGENCY TEA PLATE GREEN ,2,5/16/2011 16:37,3.29,,United Kingdom
C550540,POST,POSTAGE,-1,4/19/2011 11:31,3.82,14339.0,United Kingdom
542713,22894,TABLECLOTH RED APPLES DESIGN ,2,1/31/2011 13:27,8.5,12668.0,Germany
